"ubigeo","departamento","provincia","distrito","edad","sexo","poblacion","fuente_base","variable_edad","variable_sexo","selection","fetched_at","redatam_table_url"
"070101","CALLAO","CALLAO","CALLAO",76,"Hombre",732,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",77,"Hombre",734,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",78,"Hombre",644,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",79,"Hombre",606,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",80,"Hombre",557,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",81,"Hombre",507,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",82,"Hombre",431,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",83,"Hombre",426,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",84,"Hombre",347,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",85,"Hombre",334,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",86,"Hombre",251,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",87,"Hombre",246,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",88,"Hombre",170,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",89,"Hombre",161,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",90,"Hombre",155,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",91,"Hombre",87,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",92,"Hombre",83,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",93,"Hombre",50,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",94,"Hombre",38,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",95,"Hombre",25,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",96,"Hombre",25,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",97,"Hombre",20,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",98,"Hombre",12,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",99,"Hombre",9,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",100,"Hombre",3,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",101,"Hombre",9,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",102,"Hombre",1,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",103,"Hombre",0,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",104,"Hombre",0,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",106,"Hombre",0,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",107,"Hombre",0,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",108,"Hombre",0,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",0,"Mujer",2854,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",1,"Mujer",3028,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",2,"Mujer",3344,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",3,"Mujer",3463,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",4,"Mujer",3549,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",5,"Mujer",3497,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",6,"Mujer",3440,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",7,"Mujer",3490,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",8,"Mujer",3534,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",9,"Mujer",3499,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",10,"Mujer",3275,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",11,"Mujer",3305,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",12,"Mujer",3432,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",13,"Mujer",3423,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",14,"Mujer",3277,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",15,"Mujer",3080,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",16,"Mujer",3130,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",17,"Mujer",3332,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",18,"Mujer",3362,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",19,"Mujer",3308,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",20,"Mujer",3625,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",21,"Mujer",3901,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",22,"Mujer",3919,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",23,"Mujer",3779,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",24,"Mujer",4035,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",25,"Mujer",3963,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",26,"Mujer",3796,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",27,"Mujer",3402,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",28,"Mujer",3727,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",29,"Mujer",4009,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",30,"Mujer",3921,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",31,"Mujer",3611,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",32,"Mujer",3604,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",33,"Mujer",3714,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",34,"Mujer",3747,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",35,"Mujer",3773,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",36,"Mujer",3825,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",37,"Mujer",3602,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",38,"Mujer",3514,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",39,"Mujer",3455,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",40,"Mujer",3467,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",41,"Mujer",3527,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",42,"Mujer",3424,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",43,"Mujer",3186,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
"070101","CALLAO","CALLAO","CALLAO",44,"Mujer",2971,"INEI REDATAM CPV2017 - Manzana","Poblacio.C5P41","Poblacio.SEXO","sels\Distrito_070101.sel","2026-05-03T17:03:24-0500","https://censos2017.inei.gob.pe/bininei2/RpWebUtilities.exe/Text?LFN=RpBases\Tempo\97468\~tmp_9746801.htm&TYPE=TMP"
